W3.ID,City/Region (S6.1),State/Province,State/Country (S6.2),Year (S8.2),Country Population,Population Million,Climate Pattern,Precipitation ,Temperature C ,Area (km2),Pop. Density,Household Size ,Urbanization (%),Expense (% of GDP),Unemployment (%),Age (15-64) %,Age (65+) %,Per Capita Energy Demand ,Energy Demand  (Million kWh) ,Country GDP/Capita 2015 $ ,Service,Service GDP%,Education Index (HDI) ,Sustainability Index,Waste Regulations 
1412,,,Mexico,2004, 104.51 ,104.544,BSk,BS,k," 1,943,950 ",53.8,3.91,76.00,68.32,3.94,62.21,5.51," 2,130 "," 222,610 "," 8,801 ",59.4,62.5,0.59,69.13,Yes
1413,,,Mexico,2005, 106.01 ,106.003,BSk,BS,k," 1,943,950 ",54.5,3.91,76.31,68.63,3.56,62.54,5.62," 2,209 "," 234,193 "," 8,878 ",60.0,62.5,0.60,69.13,Yes
1414,,,Mexico,2006, 107.56 ,107.545,BSk,BS,k," 1,943,950 ",55.3,3.91,76.62,67.26,3.57,62.86,5.71," 2,271 "," 244,228 "," 9,143 ",59.0,62.5,0.62,69.13,Yes
1415,,,Mexico,2007, 109.17 ,109.068,BSk,BS,k," 1,943,950 ",56.1,3.91,76.92,67.17,3.63,63.24,5.81," 2,296 "," 250,680 "," 9,214 ",59.2,62.5,0.62,69.13,Yes
1416,,,Mexico,2008, 110.82 ,110.900,BSk,BS,k," 1,943,950 ",57.0,3.91,77.22,66.93,3.87,63.63,5.92," 2,322 "," 257,352 "," 9,181 ",59.5,62.9,0.63,69.13,Yes
1417,,,Mexico,2009, 112.46 ,112.390,BSk,BS,k," 1,943,950 ",57.8,3.91,77.52,65.83,5.36,64.01,6.03," 2,275 "," 255,843 "," 8,569 ",60.7,62.9,0.64,69.13,Yes
1418,,,Mexico,2010, 114.09 ,114.127,BSk,BS,k," 1,943,950 ",58.7,3.91,77.82,65.35,5.30,64.35,6.14," 2,309 "," 263,385 "," 8,879 ",60.4,62.9,0.63,69.13,Yes
1419,,,Mexico,2011, 115.70 ,115.669,BSk,BS,k," 1,943,950 ",59.5,3.74,78.11,64.81,5.17,64.68,6.24," 2,415 "," 279,398 "," 9,076 ",59.9,62.9,0.65,69.13,Yes
1420,,,Mexico,2012, 117.27 ,117.278,BSk,BS,k," 1,943,950 ",60.3,3.74,78.41,64.72,4.89,64.96,6.34," 2,434 "," 285,466 "," 9,280 ",60.0,62.9,0.66,69.13,Yes
1421,,,China,2013," 1,363.24 ",1357.000,Cfa,f,Ca," 9,424,701 ",144.0,3.38,53.01,35.83,4.59,73.08,8.68," 3,680 "," 5,016,127 "," 7,087 ",46.9,50.3,0.63,72.06,Yes
1422,,,China,2014," 1,371.86 ",1364.000,Cfa,f,Ca," 9,424,701 ",144.7,3.38,54.26,36.71,4.61,72.90,8.97," 3,804 "," 5,219,096 "," 7,575 ",48.3,50.3,0.63,72.06,Yes
1423,,,China,2015," 1,379.86 ",1371.000,Cfa,f,Ca," 9,424,701 ",145.5,3.38,55.50,37.77,4.63,72.61,9.33," 3,883 "," 5,357,455 "," 8,067 ",50.8,50.3,0.64,72.06,Yes
1424,,,China,2016," 1,387.79 ",1379.000,Cfa,f,Ca," 9,424,701 ",146.3,3.38,56.74,38.67,4.53,72.20,9.80," 4,063 "," 5,638,315 "," 8,573 ",52.4,50.3,0.65,72.06,Yes
1425,,,China,2017," 1,396.22 ",1386.000,Cfa,f,Ca," 9,424,701 ",147.1,3.38,57.96,38.54,4.44,71.72,10.35," 4,278 "," 5,972,464 "," 9,117 ",52.7,52.8,0.65,72.06,Yes
1426,,,Russia,1999, 147.21 ,146.924,Dfb,f,Db," 16,388,510 ",9.0,2.71,73.35,53.54,13.04,68.70,12.32," 5,199 "," 765,341 "," 5,876 ",49.9,53.4,0.71,73.75,Yes
1427,,,Russia,2000, 146.60 ,146.409,Dfb,f,Db," 16,381,340 ",8.9,2.71,73.35,46.19,10.58,69.31,12.44," 5,420 "," 794,510 "," 6,491 ",49.7,56.9,0.72,73.75,Yes
1428,,,Russia,2001, 145.98 ,145.627,Dfb,f,Db," 16,380,440 ",8.9,2.71,73.35,49.39,8.98,69.61,12.75," 5,519 "," 805,579 "," 6,851 ",51.5,56.9,0.74,73.75,Yes
1429,,,Russia,2002, 145.31 ,145.190,Dfb,f,Db," 16,380,940 ",8.9,2.71,73.34,51.17,7.88,69.91,13.15," 5,553 "," 806,887 "," 7,206 ",53.8,56.9,0.75,73.75,Yes
1430,,,Russia,2003, 144.65 ,144.537,Dfb,f,Db," 16,380,980 ",8.8,2.58,73.37,50.67,8.21,70.23,13.55," 5,750 "," 831,726 "," 7,767 ",53.8,56.9,0.76,73.75,Yes
1431,,,Russia,2004, 144.07 ,144.196,Dfb,f,Db," 16,381,230 ",8.8,2.58,73.42,50.44,7.76,70.59,13.80," 5,911 "," 851,644 "," 8,360 ",50.7,56.9,0.76,73.75,Yes
1432,,,Russia,2005, 143.52 ,143.520,Dfb,f,Db," 16,381,390 ",8.8,2.58,73.46,49.94,7.12,71.00,13.82," 6,079 "," 872,447 "," 8,929 ",48.8,56.9,0.76,73.75,Yes
1433,,,Russia,2006, 143.05 ,143.508,Dfb,f,Db," 16,377,740 ",8.8,2.58,73.51,48.78,7.06,71.26,13.82," 6,329 "," 905,402 "," 9,693 ",49.7,56.9,0.76,73.75,Yes
1434,,,Russia,2007, 142.81 ,143.208,Dfb,f,Db," 16,377,740 ",8.7,2.58,73.55,48.78,6.00,71.58,13.65," 6,481 "," 925,553 "," 10,535 ",50.7,56.9,0.77,73.75,Yes
1435,,,Russia,2008, 142.74 ,143.249,Dfb,f,Db," 16,376,870 ",8.7,2.58,73.60,48.90,6.21,71.86,13.41," 6,674 "," 952,620 "," 11,088 ",50.7,61.4,0.77,73.75,Yes
1436,,,Russia,2009, 142.79 ,143.194,Dfb,f,Db," 16,376,870 ",8.7,2.58,73.64,54.64,8.30,72.00,13.22," 6,408 "," 914,959 "," 10,220 ",53.8,61.4,0.76,73.75,Yes
1437,,,Russia,2010, 142.85 ,143.388,Dfb,f,Db," 16,376,870 ",8.8,2.58,73.69,51.49,7.37,71.97,13.11," 6,646 "," 949,353 "," 10,675 ",53.1,61.4,0.77,73.75,Yes
1438,,,Russia,2011, 142.96 ,143.565,Dfb,f,Db," 16,376,870 ",8.8,2.58,73.73,50.38,6.54,71.73,13.10," 6,724 "," 961,241 "," 11,125 ",53.8,61.4,0.78,73.75,Yes
1439,,,Russia,2012, 143.20 ,144.122,Dfb,f,Db," 16,376,870 ",8.8,2.58,73.79,51.45,5.44,71.32,13.14," 6,863 "," 982,820 "," 11,554 ",54.5,61.4,0.79,73.75,Yes
1440,,,Albania,2017, 2.87 ,2.873,Csa,s,Ca," 27,400 ",104.9,3.30,59.38,79.61,13.62,68.64,13.33," 2,580 "," 7,412 "," 4,250 ",48.0,54.6,0.75,71.02,Yes
1441,,,Algeria,2017, 41.39 ,41.389,BWh,BW,h," 2,381,741 ",17.4,5.90,72.05,42.56,10.33,64.18,6.18," 1,648 "," 68,202 "," 4,192 ",47.6,47.1,0.67,70.86,Yes
1442,,,Andorra,2017, 0.08 ,0.077,Cfc,f,Cc, 470 ,163.8,#N/A,88.15,#N/A,#N/A,#N/A,#N/A," 7,476 ", 576 ," 37,708 ",87.0,87.0,0.71,#N/A,No
1443,,,Angola,2006, 20.15 ,20.150,Aw,w,A," 1,246,700 ",16.2,5.69,56.76,29.05,3.86,50.55,2.50, 156 ," 3,141 "," 3,464 ",94.3,35.3,0.36,50.30,Yes
1444,,,Antigua and Barbuda,2015, 0.09 ,0.094,Am,m,A, 440 ,213.6,2.80,25.00,66.60,#N/A,69.27,8.16," 3,602 ", 337 ," 14,285 ",#N/A,79.5,0.65,#N/A,Yes
1445,,,Argentina,2012, 41.73 ,41.733,Cfa,f,Ca," 2,736,690 ",15.2,3.26,91.12,64.90,7.22,63.95,10.40," 3,311 "," 138,179 "," 13,896 ",72.1,61.4,0.82,72.80,Yes
1446,,,Armenia,2017, 2.94 ,2.945,Dfb,f,Db," 28,470 ",103.4,3.54,63.10,80.03,17.70,68.45,11.10," 2,137 "," 6,292 "," 3,860 ",50.8,57.6,0.74,71.79,Yes
1447,,,Azerbaijan,2017, 9.85 ,9.854,BSk,BS,k," 82,662 ",119.2,4.55,55.34,57.59,5.00,70.72,5.99," 2,260 "," 22,269 "," 5,229 ",37.6,38.0,0.71,72.41,Yes
1448,,,Bangladesh,2014, 154.52 ,154.517,Aw,w,A," 130,170 ",1187.0,4.47,33.54,72.57,4.38,65.11,5.07, 357 ," 55,168 "," 1,185 ",53.6,57.0,0.45,63.45,Yes
1449,,,Belarus,2017, 9.46 ,9.498,Dfb,f,Db," 202,990 ",46.8,2.45,78.13,54.46,5.65,68.72,14.58," 3,700 "," 34,994 "," 5,940 ",47.6,55.8,0.84,78.82,Yes
1450,,,Belize,2000, 0.25 ,0.247,Am,m,A," 22,810 ",10.8,4.10,45.40,74.09,10.85,55.35,3.91," 1,051 ", 260 ," 4,278 ",56.4,68.4,0.56,64.43,No
1451,,,Bermuda,2017, 0.06 ,0.064,Aw,w,A, 54 ,1182.8,2.26,100.00,49.19,#N/A,#N/A,#N/A," 9,851 ", 629 ," 107,237 ",89.7,93.6,0.69,#N/A,No
1452,,,Bhutan,2017, 0.75 ,0.746,Cwb,w,Cb," 38,144 ",19.5,4.50,40.17,52.29,2.45,67.86,5.92," 2,844 "," 2,121 "," 3,041 ",38.1,42.4,0.49,69.98,Yes
1453,,,British Virgin Islands,2005, 0.02 ,0.023,Af,f,A, 150 ,154.0,2.60,43.21,#N/A,#N/A,#N/A,#N/A," 6,293 ", 145 ," 42,997 ",94.3,94.3,0.60,#N/A,Yes
1454,,,Cabo Verde,2015, 0.52 ,0.525,BWh,BW,h," 4,030 ",130.2,4.20,64.30,65.21,11.80,65.55,4.51, 779 , 409 ," 3,043 ",60.5,69.3,0.57,68.14,Yes
1455,,,Cambodia,2012, 14.78 ,14.780,Aw,w,A," 176,520 ",83.7,4.64,21.04,80.08,0.51,63.64,3.86, 237 ," 3,496 ", 991 ,37.8,40.7,0.46,64.54,Yes
1456,,,Cameroon,2009, 19.79 ,19.790,Aw,w,A," 472,710 ",41.9,4.99,50.95,73.19,3.77,53.32,2.89, 263 ," 5,202 "," 1,177 ",50.6,55.8,0.45,55.26,Yes
1457,,,China,2017," 1,396.22 ",1386.395,Cfa,f,Ca," 9,424,701 ",147.1,3.38,57.96,38.54,4.44,71.72,10.35," 4,278 "," 5,972,464 "," 9,117 ",52.7,52.8,0.65,72.06,Yes
1458,,,"Hong Kong SAR, China",2015, 7.29 ,7.291,Cwa,w,Ca," 1,050 ",6944.1,2.83,100.00,66.43,3.31,73.65,15.19," 6,649 "," 48,479 "," 42,432 ",89.8,92.7,0.85,#N/A,Yes
1459,,,Colombia,2016, 48.18 ,48.175,Af,f,A," 1,109,500 ",43.4,3.53,80.11,69.06,8.69,68.02,7.94," 1,559 "," 75,106 "," 6,219 ",56.9,61.9,0.67,70.56,Yes
1460,,,Costa Rica,2002, 4.10 ,4.101,Af,f,A," 51,060 ",80.3,3.46,61.75,67.39,6.33,64.38,5.86," 1,659 "," 6,805 "," 7,940 ",57.5,63.6,0.60,73.55,No
1461,,,Croatia,2017, 4.12 ,4.125,Cfa,f,Ca," 56,590 ",72.9,2.80,56.67,57.13,11.21,65.54,20.02," 4,410 "," 18,191 "," 12,855 ",59.7,71.7,0.80,80.38,Yes
1462,,,Cuba,2017, 11.34 ,11.339,Aw,w,A," 103,800 ",109.2,3.14,76.98,55.98,1.70,68.82,14.78," 1,646 "," 18,667 "," 7,863 ",70.8,71.0,0.78,73.65,Yes
1463,,,Congo,2014, 73.77 ,73.767,Aw,w,A," 2,267,050 ",32.5,4.31,42.18,73.48,4.46,50.59,3.02, 21 ," 1,541 ", 481 ,31.7,43.7,0.52,52.95,Yes
1464,,,Egypt,2012, 86.42 ,86.422,BWh,BW,h," 995,450 ",86.8,4.13,42.95,80.71,12.60,62.37,4.92," 1,838 "," 158,826 "," 3,472 ",51.8,48.5,0.57,68.65,Yes
1465,,,Georgia,2017, 3.73 ,3.728,Cfa,f,Ca," 69,490 ",53.6,3.34,58.23,69.84,13.94,65.80,14.67," 3,253 "," 12,127 "," 4,328 ",60.3,69.3,0.85,72.23,Yes
1466,,,Ghana,2017, 29.12 ,29.121,Aw,w,A," 227,540 ",128.0,3.49,55.41,75.24,4.22,59.13,3.05, 482 ," 14,049 "," 1,823 ",43.5,46.3,0.56,62.49,Yes
1467,,,Indonesia,2017, 264.65 ,264.651,Af,f,A," 1,877,519 ",141.0,3.86,54.66,57.28,3.88,67.40,5.68," 1,023 "," 270,699 "," 3,590 ",43.6,45.2,0.64,66.34,Yes
1468,,,Israel,2015, 8.38 ,8.380,BSh,BS,h," 21,640 ",387.3,3.14,92.18,54.64,5.25,60.91,11.23," 6,814 "," 57,101 "," 35,814 ",68.5,76.1,0.88,75.04,No
1469,,,Kazakhstan,2017, 18.04 ,18.038,BWk,BW,k," 2,699,700 ",6.7,3.50,57.34,52.59,4.90,64.95,7.14," 4,320 "," 77,917 "," 10,759 ",57.3,59.4,0.82,71.64,Yes
1470,Nairobi,,Kenya,2017, 50.22 ,50.221,Cfb,f,Cb, 696 ,72156.8,3.64,100.00,77.91,3.51,57.39,2.26, 205 ," 10,296 "," 1,414 ",55.9,46.1,0.54,60.60,Yes
1471,,,Kuwait,2017, 4.06 ,4.056,BWh,BW,h," 17,820 ",227.6,5.80,100.00,43.30,2.20,76.20,2.38," 16,033 "," 65,032 "," 27,702 ",56.8,45.9,0.64,62.54,Yes
1472,,,Lebanon,2012, 5.54 ,5.538,Csa,s,Ca," 10,230 ",541.3,4.30,87.64,92.47,7.85,67.56,6.25," 2,736 "," 15,149 "," 8,461 ",73.0,80.3,0.62,66.84,Yes
1473,,,Liechtenstein,2017, 0.04 ,0.038,Cfb,f,Cb, 160 ,236.3,2.32,14.32,#N/A,#N/A,#N/A,#N/A," 10,755 ", 407 ," 171,254 ",51.6,57.3,0.83,#N/A,Yes
1474,,,Madagascar,2007, 19.43 ,19.434,Aw,w,A," 581,540 ",33.4,4.73,30.04,65.56,3.26,52.77,2.89, 61 ," 1,187 ", 495 ,48.0,49.4,0.45,49.01,Yes
1475,,,Malaysia,2017, 31.10 ,31.105,Af,f,A," 328,550 ",94.7,4.57,75.45,55.39,3.41,69.22,6.43," 5,105 "," 158,804 "," 10,708 ",51.9,53.6,0.72,70.88,Yes
1476,,,Martinique,2015, 0.38 ,0.378,Af,f,A," 1,128 ",335.1,2.25,89.20,#N/A,#N/A,#N/A,#N/A," 4,071 "," 1,539 "," 25,678 ",#N/A,#N/A,#N/A,#N/A,No
1477,,,Mauritius,2017, 1.26 ,1.265,Aw,w,A," 2,030 ",623.0,3.48,40.84,74.83,6.75,70.69,10.95," 2,432 "," 3,076 "," 9,967 ",67.4,76.9,0.73,66.71,Yes
1478,,,Monaco,2017, 0.04 ,0.038,Csa,s,Ca, 2 ,18940.3,1.90,100.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A," 163,066 ",80.0,86.9,0.81,#N/A,No
1479,,,Morocco,2015, 34.66 ,34.664,Csa,s,Ca," 446,300 ",77.7,5.24,60.81,57.52,9.46,65.89,6.38," 1,030 "," 35,715 "," 3,222 ",49.7,56.2,0.52,70.53,Yes
1480,,,Nepal,2012, 26.99 ,26.989,Cwa,w,Ca," 143,350 ",188.3,4.24,17.46,82.98,2.33,59.50,5.25, 160 ," 4,308 ", 791 ,48.0,49.5,0.48,66.52,Yes
1481,,,Niger,2005, 13.62 ,13.624,BWh,BW,h," 1,266,700 ",10.8,6.09,16.24,72.41,3.10,48.36,2.44, 39 , 534 , 411 ,37.9,44.9,0.14,49.53,Yes
1482,,,Macedonia,2017, 2.07 ,2.082,Cfa,f,Ca," 25,220 ",82.6,3.60,57.75,66.65,22.38,70.09,13.25," 3,469 "," 7,196 "," 5,029 ",54.5,62.6,0.70,72.53,Yes
1483,,,Panama,2015, 3.97 ,3.968,Am,m,A," 74,120 ",53.5,3.67,66.70,51.53,2.98,64.60,7.56," 2,513 "," 9,972 "," 13,630 ",65.8,68.4,0.68,67.98,Yes
1484,,,Peru,2017, 31.44 ,31.444,BWh,BW,h," 1,280,000 ",24.6,3.75,77.72,64.15,3.69,65.83,7.81," 1,654 "," 52,007 "," 6,433 ",53.9,58.3,0.72,71.09,Yes
1485,,,Korea,2016, 51.22 ,25.308,Cwa,w,Ca," 97,489 ",259.6,2.53,81.56,47.96,3.65,73.16,13.34," 10,453 "," 535,368 "," 29,462 ",55.4,60.6,0.87,78.59,Yes
1486,,,St. Lucia,2017, 0.18 ,0.181,Af,f,A, 610 ,296.6,2.80,18.61,#N/A,18.86,71.49,9.60," 2,139 ", 387 ," 10,753 ",74.9,86.3,0.68,#N/A,No
1487,,,St. Vincent and the Grenadines,2002, 0.11 ,0.108,Af,f,A, 390 ,277.2,3.00,45.91,#N/A,20.59,62.83,6.95, 923 , 100 ," 5,390 ",65.3,75.1,0.62,#N/A,No
1488,,,Samoa,2017, 0.20 ,0.195,Af,f,A," 2,830 ",69.0,6.75,18.45,#N/A,8.58,56.77,4.69, 768 , 150 ," 4,406 ",72.6,75.9,0.70,#N/A,Yes
1489,,,Serbia,2015, 7.10 ,7.095,Cfa,f,Ca," 87,460 ",81.1,2.88,55.70,71.95,17.66,66.88,16.96," 4,740 "," 33,631 "," 5,589 ",50.9,61.0,0.77,75.59,Yes
1490,,,Singapore,2017, 5.61 ,5.612,Af,f,A, 709 ,7915.7,3.29,100.00,35.20,4.20,77.21,10.58," 9,306 "," 52,225 "," 59,271 ",70.3,73.3,0.83,69.89,Yes
1491,,,Sri Lanka,2016, 21.20 ,21.203,As,s,A," 61,893 ",342.6,3.80,18.31,70.98,4.24,65.64,9.77, 648 ," 13,730 "," 3,972 ",56.4,61.9,0.74,68.10,Yes
1492,,,State of Palestine,2016, 4.37 ,4.367,As,s,A," 6,020 ",725.4,5.68,75.00,#N/A,#N/A,#N/A,#N/A," 1,376 "," 6,010 "," 3,527 ",72.1,72.1,0.67,#N/A,No
1493,,,Thailand,2017, 69.21 ,69.210,Aw,w,A," 510,890 ",135.5,3.69,49.20,48.93,0.83,71.21,11.44," 2,919 "," 202,012 "," 6,248 ",56.6,56.1,0.67,74.19,Yes
1494,,,Togo,2012, 6.77 ,6.774,Aw,w,A," 54,390 ",124.5,4.55,38.55,75.39,2.03,54.57,2.77, 158 ," 1,068 ", 519 ,29.8,50.3,0.48,53.23,Yes
1495,,,Trinidad and Tobago,2002, 1.28 ,1.277,Am,m,A," 5,130 ",249.0,3.29,55.53,#N/A,10.39,69.48,6.74," 4,221 "," 5,391 "," 11,847 ",55.3,42.4,0.64,63.50,No
1496,,,Tunisia,2004, 10.02 ,10.022,BWh,BW,h," 155,360 ",64.5,4.00,64.95,62.31,14.23,66.50,7.29," 1,151 "," 11,537 "," 3,052 ",55.8,61.3,0.57,71.44,Yes
1497,,,United Arab Emirates,2017, 9.49 ,9.487,BWh,BW,h," 71,020 ",133.6,4.20,86.25,37.31,2.46,84.46,1.03," 13,383 "," 126,963 "," 39,828 ",56.7,52.2,0.78,70.17,Yes
1498,,,Uruguay,2000, 3.32 ,3.320,Cfa,f,Ca," 175,020 ",19.0,2.97,92.03,76.50,12.63,62.37,13.09," 2,387 "," 7,924 "," 10,083 ",65.3,63.6,0.66,74.55,No
1499,,,Venezuela,2016, 29.85 ,29.851,Aw,w,A," 882,050 ",33.8,4.33,88.17,75.29,5.32,65.14,6.64," 3,870 "," 115,533 "," 9,092 ",51.7,63.2,0.72,59.32,Yes
1500,,,Zimbabwe,2017, 14.24 ,14.237,Cwa,w,Ca," 386,850 ",36.8,4.08,32.24,79.36,4.78,54.51,2.90, 676 ," 9,619 "," 1,479 ",60.6,67.9,0.57,58.66,Yes
1501,Algiers,,Algeria,2017, 41.39 ,3.700,Csa,s,Ca, 363 ,10192.8,5.90,100.00,42.56,10.33,64.18,6.18," 1,648 "," 68,202 "," 4,192 ",47.6,47.1,0.67,70.86,Yes
1502,Djelfa,,Algeria,2017, 41.39 ,1.500,BSk,BS,k, 542 ,2767.5,5.90,100.00,42.56,10.33,64.18,6.18," 1,648 "," 68,202 "," 4,192 ",47.6,47.1,0.67,70.86,Yes
1503,Gyumri,,Armenia,2017, 2.94 ,0.115,Dfb,f,Db, 54 ,2133.3,3.54,100.00,80.03,17.70,68.45,11.10," 2,137 "," 6,292 "," 3,860 ",50.8,57.6,0.74,71.79,Yes
1504,Vanadzor,,Armenia,2017, 2.94 ,0.080,Dfb,f,Db, 32 ,2500.0,3.54,100.00,80.03,17.70,68.45,11.10," 2,137 "," 6,292 "," 3,860 ",50.8,57.6,0.74,71.79,Yes
1505,Yerevan,,Armenia,2017, 2.94 ,1.076,Dfa,f,Da, 223 ,4825.6,3.54,100.00,80.03,17.70,68.45,11.10," 2,137 "," 6,292 "," 3,860 ",50.8,57.6,0.74,71.79,Yes
1506,Baku,,Azerbaijan,2017, 9.85 ,2.263,BSk,BS,k," 2,140 ",1057.3,4.55,100.00,57.59,5.00,70.72,5.99," 2,260 "," 22,269 "," 5,229 ",37.6,38.0,0.71,72.41,Yes
1507,"Ganja, Azerbaijan",,Azerbaijan,2017, 9.85 ,0.333,BSk,BS,k, 110 ,3023.6,4.55,100.00,57.59,5.00,70.72,5.99," 2,260 "," 22,269 "," 5,229 ",37.6,38.0,0.71,72.41,Yes
1508,Minsk,,Belarus,2017, 9.46 ,1.975,Dfb,f,Db, 409 ,4828.9,2.45,100.00,54.46,5.65,68.72,14.58," 3,700 "," 34,994 "," 5,940 ",47.6,55.8,0.84,78.82,Yes
1509,Parakou,,Benin,2002, 7.30 ,0.148,Aw,w,A, 441 ,336.6,5.58,100.00,81.70,0.69,51.84,3.21, 82 , 596 , 940 ,35.8,42.5,0.31,49.87,No
1510,Thimphu,,Bhutan,2017, 0.75 ,0.109,Cwb,w,Cb, 26 ,4189.7,4.50,100.00,52.29,2.45,67.86,5.92," 2,844 "," 2,121 "," 3,041 ",38.1,42.4,0.49,69.98,Yes
1511,Sarajevo,,Bosnia and Herzegovina,2015, 3.43 ,0.417,Cfb,f,Cb, 419 ,995.6,3.10,100.00,80.17,27.69,70.28,14.48," 3,648 "," 12,509 "," 4,727 ",56.2,66.1,0.69,73.70,Yes
1512,Zenica,,Bosnia and Herzegovina,2009, 3.74 ,0.127,Cfb,f,Cb, 558 ,227.8,3.10,100.00,84.42,24.07,70.04,13.84," 3,135 "," 11,711 "," 4,026 ",55.6,65.5,0.63,73.70,Yes
1513,Francistown,,Botswana,2017, 2.21 ,0.110,BSh,BS,h, 100 ,1100.8,3.52,100.00,41.94,21.57,61.47,4.09," 1,755 "," 3,870 "," 7,019 ",56.9,65.4,0.66,61.92,No
1514,Gaborone,,Botswana,2017, 2.21 ,0.264,BSh,BS,h, 169 ,1564.0,3.52,100.00,41.94,21.57,61.47,4.09," 1,755 "," 3,870 "," 7,019 ",56.9,65.4,0.66,61.92,No
1515,Brasília,,Brazil,2015, 204.47 ,2.915,Aw,w,A," 5,802 ",502.4,3.31,100.00,63.96,8.43,69.57,8.01," 2,970 "," 607,216 "," 8,814 ",62.3,72.5,0.68,71.34,Yes
1516,Porto Alegre,,Brazil,2015, 204.47 ,1.476,Cfa,f,Ca, 497 ,2969.8,3.31,100.00,63.96,8.43,69.57,8.01," 2,970 "," 607,216 "," 8,814 ",62.3,72.5,0.68,71.34,Yes
1517,Rio de Janeiro,,Brazil,2015, 204.47 ,6.477,Aw,w,A," 1,221 ",5304.4,3.31,100.00,63.96,8.43,69.57,8.01," 2,970 "," 607,216 "," 8,814 ",62.3,72.5,0.68,71.34,Yes
1518,São Paulo,,Brazil,2015, 204.47 ,11.966,Cfa,f,Ca," 1,521 ",7867.2,3.31,100.00,63.96,8.43,69.57,8.01," 2,970 "," 607,216 "," 8,814 ",62.3,72.5,0.68,71.34,Yes
1519,São Vicente,,Cabo Verde,2012, 0.51 ,0.076,BWh,BW,h, 227 ,335.3,4.20,100.00,64.95,11.12,64.03,4.94, 720 , 364 ," 3,085 ",62.2,70.1,0.54,68.14,Yes
1520,Douala,,Cameroon,2009, 19.79 ,2.255,Am,m,A, 210 ,10738.1,4.99,100.00,73.19,3.77,53.32,2.89, 263 ," 5,202 "," 1,177 ",50.6,55.8,0.45,55.26,Yes
1521,Bangui,,Central African Republic,2009, 4.34 ,0.700,Aw,w,A, 67 ,10447.8,4.91,100.00,86.85,5.49,52.82,3.10, 36 , 158 , 514 ,29.3,34.1,0.30,38.27,Yes
1522,N'Djamena,,Chad,2009, 11.56 ,1.000,BSh,BS,h, 104 ,9615.4,5.78,100.00,69.01,0.96,48.47,2.59, 14 , 167 , 659 ,37.5,27.4,0.25,40.90,Yes
1523,Beijing,,China,2017," 1,396.22 ",21.710,BSk,BS,k," 4,144 ",5238.9,3.38,100.00,38.54,4.44,71.72,10.35," 4,278 "," 5,972,464 "," 9,117 ",52.7,52.8,0.65,72.06,Yes
1524,Chongqing,,China,2017," 1,396.22 ",30.750,Cfa,f,Ca," 5,473 ",5618.5,3.38,100.00,38.54,4.44,71.72,10.35," 4,278 "," 5,972,464 "," 9,117 ",52.7,52.8,0.65,72.06,Yes
1525,Shanghai,,China,2017," 1,396.22 ",24.180,Cfa,f,Ca," 4,000 ",6045.0,3.38,100.00,38.54,4.44,71.72,10.35," 4,278 "," 5,972,464 "," 9,117 ",52.7,52.8,0.65,72.06,Yes
1526,Hong Kong,,"Hong Kong SAR, China",2015, 7.29 ,7.291,Cwa,w,Ca," 1,110 ",6568.5,2.83,100.00,66.43,3.31,73.65,15.19," 6,649 "," 48,479 "," 42,432 ",89.8,92.7,0.85,#N/A,Yes
1527,Macau,,"Macao SAR, China",2015, 0.60 ,0.643,Cwa,w,Ca, 33 ,19481.8,3.07,100.00,26.48,1.81,78.79,8.59," 8,233 "," 4,957 "," 74,839 ",91.7,89.5,0.85,#N/A,Yes
1528,San Jose,,Costa Rica,2008, 4.46 ,0.343,Af,f,A, 45 ,7622.2,3.46,100.00,70.60,4.78,67.66,6.87," 2,087 "," 9,313 "," 10,053 ",59.4,67.4,0.64,73.55,Yes
1529,Rijeka,,Croatia,2012, 4.27 ,0.128,Cfb,f,Cb, 44 ,2917.8,2.80,100.00,61.41,15.93,66.57,18.20," 4,123 "," 17,596 "," 11,420 ",59.8,69.5,0.78,80.38,Yes
1530,Split,,Croatia,2012, 4.27 ,0.178,Csa,s,Ca, 79 ,2255.6,2.80,100.00,61.41,15.93,66.57,18.20," 4,123 "," 17,596 "," 11,420 ",59.8,69.5,0.78,80.38,Yes
1531,Zagreb,,Croatia,2012, 4.27 ,0.790,Cfa,f,Ca, 202 ,3911.0,2.80,100.00,61.41,15.93,66.57,18.20," 4,123 "," 17,596 "," 11,420 ",59.8,69.5,0.78,80.38,Yes
1532,Camagüey,,Cuba,2017, 11.34 ,0.306,Aw,w,A," 1,106 ",276.8,3.14,100.00,55.98,1.70,68.82,14.78," 1,646 "," 18,667 "," 7,863 ",70.8,71.0,0.78,73.65,Yes
1533,Havana,,Cuba,2017, 11.34 ,2.130,Am,m,A, 728 ,2925.2,3.14,100.00,55.98,1.70,68.82,14.78," 1,646 "," 18,667 "," 7,863 ",70.8,71.0,0.78,73.65,Yes
1534,Santo Domingo,,Dominican Republic,2015, 10.28 ,1.008,Am,m,A, 104 ,9692.3,3.48,100.00,70.92,7.61,64.66,6.51," 1,678 "," 17,249 "," 6,922 ",59.1,63.5,0.65,70.76,Yes
